Date;S&P500;MSFT;CSCO;INTC;IBM;ORCL;AAPL;HPQ;EMC;TXN;QCOM;AMAT;ADBE;MU;ADI;KLAC;LRCX;GLW;AKAM ;CDNS;SNPS;NTAP;LU;MSI;ARBA;VIGN;PSIX;INKT;AMZN;EBAY;CTXS
04/12/1999;1358,64;46,5;29,4375;30,625;91,71875;6,25;0,32366043;34,1875;32,640625;26,703125;10,0546875;15,671875;7,046875;22,375;16,96875;2,49375;1,0416656;20,999979;;24,875;22,59375;14,734375;59,4375;190,3123;;175,20815;;76,125;4,6109376;22,078125;16,03125
04/13/1999;1349,82;45,0625;28,53125;30,25;90;5,90625;0,30915147;35,40625;32,78125;26,53125;10,609375;14,953125;7,09375;21,8125;17,03125;2,284375;0,95833236;20,833311;;23,1875;21,125;15,875;56,9375;193,52063;;166,24983;;72,46875;4,459375;21,609375;16,53125
04/14/1999;1328,44;42,9375;27,6875;28,5;89,6875;6,03125;0,31724295;35,5;31,265625;26,046875;9,871094;14,75;7,15625;22,3125;17,5;2,45;0,98333234;21,958311;;24;21,3125;15,8125;59,375;193,95813;;144,99985;;68,5;4,2000003;20,359375;14,65625
04/15/1999;1322,86;44,4375;27,578125;29,21875;88,875;6,21875;0,31919608;35,375;28,96875;27,125;9,859375;15,5;7,046875;23,34375;18,03125;2,7562501;1,0458323;20,499979;;24;22,5;14,65625;58;187,10397;;134,99986;;59,59375;4,18125;22,359375;15,28125
04/16/1999;1319;43,3125;26,421875;28,625;85,1875;6,125;0,3164059;35,1875;26,8125;27,46875;8,90625;15,34375;7,4296875;22,6875;17,78125;2,6625001;1,0124991;20,312479;;22,4375;22,5;14;56,9375;186,3748;;157,70816;;59,25;4,75;22;15,921875
04/19/1999;1289,48;40,5;25;27,75;83,375;5,84375;0,3024551;35,6875;25,359375;26,25;7,7890625;14,671875;7,359375;22;17,5;2,4437501;0,97083235;19,999979;;21;23,03125;12,25;52,375;178,64565;;114,99988;;44,5;3,9734375;19,265625;15,125
04/20/1999;1306,17;41,5625;25,390625;28,28125;84,875;5,8125;0,30412915;35,6875;25,546875;25;8,7890625;14,1875;7,3515625;22,125;18,3125;2,5;0,9354157;19,687479;;20,8125;23,1875;12,4375;54,25;176,74982;;119,16656;;57,5;4,3;20,3125;17,125
04/21/1999;1336,12;41;26,984375;29,21875;85,9375;6,03125;0,30691934;37,5625;27,9375;27,1875;12,191406;15,34375;7,46875;20,75;18,75;2,7375;1,0562489;19,999979;;12,5;21,0625;13,875;59,125;187,10397;;139,16652;;62,75;4,4812503;20,84375;17,625
04/22/1999;1358,82;42,46875;28,296875;30,75;97,25;6,453125;0,32477647;38,3125;27,75;27,546875;12,089844;15,453125;7,7265625;18,46875;18,84375;2,7625;1,1374989;19,979145;;12;21,625;13,71875;61,75;190,16644;;143,33319;;62;4,7515626;21,5;18,9375
04/23/1999;1356,85;43;29,34375;30,875;99,875;6,8359375;0,3498881;38,5625;27,75;27,140625;11,9296875;15,1875;7,9375;18,9375;18,53125;2,825;1,2145821;20,312479;;13;22,53125;13,875;61,0625;189,4373;;145,83316;;63,21875;5,253125;25,015625;19,34375
04/26/1999;1360,04;44;29,40625;32,21875;104,9375;7,171875;0,36551303;39,75;28,9375;27,9375;12,71875;15,1875;8;18,0625;18,5;2,7375;1,1416655;19,979145;;14;23,4375;14,4375;62,5;189,8748;;158,33316;;68,75;5,1796875;26,125;20,71875
04/27/1999;1362,8;42;28,765625;31,125;106;7,015625;0,4084818;40,0625;29,09375;28,5625;12,316406;14,734375;8,125;17,875;18,4375;2,696875;1,0895822;19,854145;;14,1875;23,90625;13,9375;61,1875;183,16647;;164,79149;;66,59375;5,146875;26,15625;22,09375
04/28/1999;1350,91;41,0625;27,9375;30,59375;102,5;6,828125;0,39341483;39,65625;27,5625;27,96875;11,902344;13,546875;8,09375;19,1875;18,21875;2,6000001;1,0916656;20,312479;;14;24,4375;13,125;60,6875;181,12482;;155,83316;;61;4,8375;24,070313;21,71875
04/29/1999;1342,83;41,03125;27,296875;30,40625;102,40625;6,8125;0,38392818;39,1875;26,78125;26,53125;12,390625;12,96875;7,90625;18,6875;18;2,540625;1,0458323;19,437479;;13,75;23,34375;12,890625;58,25;182,58313;;143,74985;;61,34375;4,20625;26,875;21,40625
04/30/1999;1335,18;40,65625;28,515625;30,59375;104,59375;6,765625;0,41071388;39,4375;27,234375;25,53125;12,5;13,40625;7,921875;18,625;17,5625;2,48125;1,0499991;19,083313;;13,5625;23,5625;12,578125;60;186,66647;;158,33316;;59,875;4,301563;26,015625;21,25
05/03/1999;1354,63;39,9375;28,40625;31,5625;106,125;6,515625;0,44252187;39,96875;26,75;26,796875;13,6484375;13,8125;8,078125;19;18,3125;2,5;1,043749;19,12498;;14;24,1875;12,078125;59,5;190,3123;;145,93735;;58,625;3,7734375;23,828125;22,1875
05/04/1999;1332;39,03125;27,15625;30,84375;106;6,296875;0,41517815;39,75;25;26,375;13,1171875;13,265625;7,875;19,09375;18,3125;2,559375;1,0229156;19,395813;;13,75;25,53125;11,6875;57,875;182,29147;;130,41653;;54;3,575;22,65625;21,59375
05/05/1999;1347,31;39,5625;27,742188;32;106,0625;6,25;0,41964248;40,125;24;26,984375;14,0390625;14,359375;7,90625;20,5625;18,8125;2,86875;1,1208322;19,666647;;13,1875;25,90625;11,28125;57,9375;187,54147;;125,416534;;52,8125;3,6625001;23,351563;21,625
05/06/1999;1332,05;38,96875;26,734375;29,84375;104,625;6,046875;0,397321;38,65625;23,875;26,40625;13,503906;13,484375;8,125;19,21875;18,625;2,6312501;1,0999988;19,249979;;12,875;24,5625;11,40625;56,5;183,74982;;124,791534;93,4375;50,25;3,434375;21,9375;20,46875
05/07/1999;1345;39,53125;27,125;30,46875;108,625;6,125;0,40959784;39,96875;24,328125;26,5;13,515625;14,1875;8,4921875;19,53125;18,5625;2,7;1,0791656;19,374979;;12,875;24,4375;11,75;57,75;181,27065;;125,833206;77,5;52,15625;3,409375;22,085938;21,3125
05/10/1999;1340,3;39,84375;27,3125;30,3125;109,3125;6,09375;0,40401742;40,1875;25,234375;26,09375;13,25;14,046875;9,0546875;20,09375;18,40625;2,65625;1,0041656;19,145813;;12,4375;24,15625;12,40625;58,8125;191,04144;;137,08319;69,375;59,921875;3,671875;24,171875;22,71875
05/11/1999;1355,61;39,9375;27,96875;31,15625;110,5;6,203125;0,39955318;40,28125;26,8125;26,96875;13,6875;14,171875;9,03125;19,65625;19,1875;2,59375;0,968749;18,645813;;12,5;24,34375;12,96875;60,125;200,37486;;143,33319;79,0625;58;3,7093751;24,414063;23,5
05/12/1999;1364;40,25;29,6875;31,25;112,75;6,328125;0,41517815;41,625;27,75;28,46875;14,5703125;15,078125;9,2109375;20,09375;20,84375;2,665625;1,018749;19,333313;;12,6875;24,875;13,4375;61,875;202,854;;140,62486;102,5;61;3,5734375;24,84375;24,859375
05/13/1999;1367,56;39,5625;29,421875;30,03125;123;5,75;0,41238797;43,5;26,421875;28;14,3828125;14,7578125;9,1796875;18,78125;21,09375;2,640625;1,0583323;19,145813;;12,625;24,21875;13;61;199,49986;;137,91653;102,5;59,71875;3,4;24,0625;24,875
05/14/1999;1337,8;38,4375;28,859375;29;119,625;5,96875;0,39620492;42,09375;25,9375;26,5;14;15,171875;9,0390625;18,46875;20,03125;2,575;1,0270823;18,333315;;12,125;23,5;11,8125;58,5;193,3748;;131,24986;110,3125;60;3,309375;23,234375;23,9375
05/17/1999;1339,49;39,5625;29,109375;29,71875;118,75;6,125;0,39620492;44,375;25,6875;27,53125;13,59375;15,8125;9,203125;18,71875;19,96875;2,65;1,0041656;17,729149;;11,3125;22,90625;12,21875;59,5;192,0623;;126,666534;117,8125;58,25;3,440625;24,804688;23,625
05/18/1999;1333,32;39,34375;29,046875;29,46875;119,25;6,203125;0,40401742;48;26,34375;28,53125;12,8984375;15,78125;9,3046875;19;19,875;2,61875;1,0145823;17,979149;;11,3125;23,03125;13,46875;59,0625;197,7498;;129,16653;115,9375;55,1875;3,315625;23,695313;22,71875
05/19/1999;1344,23;39,65625;29,140625;29,84375;117,9375;6,59375;0,40345946;46,90625;26,59375;29,34375;12,921875;16,328125;9,734375;19,5625;20,59375;2,8;1,0749989;17,68748;;11,625;23,125;12,625;60;198,33313;;120,833206;118,75;59,65625;3,4890625;24,601563;23,3125
05/20/1999;1338,83;39,21875;28,6875;28,84375;116,4375;6,328125;0,3794639;47;25,75;28,59375;12,78125;15,390625;10,03125;19;19,4375;2,58125;1,0583323;18,12498;;12,6875;22,875;12;59;193,95813;;118,333206;111,25;55,375;3,2703125;23,328125;23,96875
05/21/1999;1330,29;38,78125;28,3125;28,5;115,1875;6,4375;0,39229867;46,9375;25,875;28,25;12,5390625;14,890625;9,90625;18,65625;19,5625;2,4625;1,018749;17,74998;;13,4375;22,96875;11,625;57,5625;200,81236;;117,7082;105;57;3,2140625;23,808594;24
05/24/1999;1306,65;38,625;27,34375;27,96875;111,875;6,1875;0,3744416;45;25,5625;27,375;11,59375;14,0625;9,8515625;18,09375;18,90625;2,4;0,9479157;16,874983;;13,3125;23,1875;11,25;56,5;201,54149;;97,81239;91,25;51,65625;2,9375;22,90625;22,9375
05/25/1999;1284,4;38,125;26,09375;26,4375;110,59375;6;0,37053534;44,75;24,46875;26,65625;11,4453125;13,828125;9,546875;17,25;18,25;2,278125;0,9333324;15,999982;;13;21,84375;11,296875;55,375;184,33313;;82,499916;90,625;43;2,7890625;20,492188;23,0625
05/26/1999;1304,76;39,25;27,28125;25,84375;118,125;5,859375;0,39341483;46,75;25,609375;27,640625;12,3515625;13,625;9,1953125;17,8125;18,53125;2,2562501;0,90416574;17,770815;;12,9375;21,25;11,25;56,5625;191,33313;;99,99989;101,25;49;3,0234375;21,789063;23,34375
05/27/1999;1281,41;39,1875;27;26,5625;116;5,890625;0,3883925;46,3125;24,734375;26,78125;12,046875;13,8125;9,3125;19,375;19,3125;2,28125;0,91874903;17,541649;;13,0625;21,59375;11,6875;55,375;186,8123;;85,624916;100;48,90625;2,8640625;21,125;23,96875
05/28/1999;1301,84;40,34375;27,25;27,03125;116;6,203125;0,39341483;47,15625;25,109375;27,34375;12,15625;13,75;9,265625;18,9375;19,21875;2,275;0,92499906;18,208315;;12,875;22,1875;11,7890625;56,875;193,22896;;98,74989;122,8125;51,5;2,96875;22,148438;24,71875
06/01/1999;1294,26;39,25;26,765625;25,34375;112;6,375;0,40011117;45,0625;24,53125;26,65625;11,7421875;13,515625;9,0625;18,1875;19,21875;2,184375;0,94166565;18,49998;;12,875;21,625;11,546875;56;183,74982;;91,66657;114,0625;48,375;2,6453125;20,8125;24,375
06/02/1999;1294,81;39,21875;27,53125;25,96875;113,75;6,546875;0,4157362;44,875;24,65625;27,734375;12,359375;14,40625;9,3828125;19,375;20,28125;2,3;0,9791657;18,333315;;12,875;22;12,3125;58,875;192,9373;;83,333244;115,625;45,75;2,8031251;21,101563;25,1875
06/03/1999;1299,54;38,1875;27,203125;25,25;112,9375;6,875;0,42354864;45,71875;23,9375;27,84375;12,7578125;14,3125;9,1875;18,78125;20;2,28125;0,95833236;18,333315;;13,1875;21,8125;12,328125;59,5;193,08313;;85,41657;114,6875;43,53125;2,6265626;20,164063;24,6875
06/04/1999;1327,75;39,78125;28,71875;26,59375;116;7,171875;0,42968714;45,25;25,96875;29,71875;13,7421875;15,203125;9,0703125;19,03125;20,375;2,3812501;1,0124991;18,31248;;13,5;21,8125;12,390625;61,9375;205,0415;;83,95824;113,125;44,9375;2,7109375;21,0625;26,25
06/07/1999;1334,52;40,125;28,84375;26,71875;120,5;7,125;0,43694153;47;26,875;30,015625;13,6953125;15,453125;8,7421875;20;20,6875;2,4;1,0104157;18,291647;;14,375;23,9375;12,78125;62,1875;200,37486;;94,999916;117,5;49,703125;2,934375;22,90625;26,96875
06/08/1999;1317,33;39,6875;27,921875;25,84375;116,625;6,78125;0,42578086;45,28125;25,875;29,25;13,109375;15,453125;8,484375;19,59375;21,125;2,471875;1,0624989;19,541647;;15;24,75;12,25;60,1875;196,14563;;93,95824;112,8125;47;2,7890625;22,96875;25,9375
06/09/1999;1318,64;41,15625;28,4375;26,5625;117;6,671875;0,43247724;46,34375;26,5;30,84375;13,6875;16,203125;8,8984375;21,5625;21,5;2,734375;1,1624988;19,833313;;15,0625;26,6875;12,2734375;60,75;197,60396;;93,749916;113,90625;49,125;2,8500001;22,875;25,25
06/10/1999;1302,82;39,9375;27,609375;27,6875;115,25;6,515625;0,42968714;46,5;26,5625;31,4375;13,84375;16,5;8,78125;23;21,875;2,715625;1,1833321;19,916645;;14,625;26,8125;12;59,25;192,64563;;89,16657;115,3125;48;2,8984375;22,835938;23,96875
06/11/1999;1293,64;39,0625;27,671875;27,21875;114,3125;6,328125;0,41462016;44,1875;25,6875;31,90625;13,59375;16,453125;8,484375;21,75;21,84375;2,684375;1,1729155;20,104145;;13,8125;28,03125;11,234375;59,0625;194,54146;;89,99991;114,84375;45,65625;2,6453125;20,734375;24,25
06/14/1999;1294;38,78125;26,953125;27,1875;115,5;6,609375;0,40569156;42,9375;24,125;32,3125;12,84375;16,5;8,640625;21,40625;22;2,71875;1,1937488;20,541645;;12,6875;28,25;10,625;58,3125;200,37486;;75,104095;102,1875;42,375;2,3;17;23,75
06/15/1999;1301,16;38,84375;27,796875;27,84375;115,875;6,28125;0,4112719;43,21875;24,53125;33,671875;14,2109375;16,84375;8,859375;21,625;22,4375;2,76875;1,1499988;20,395813;;12,9375;27,6875;9,90625;58,4375;209,85396;;71,45825;99,6875;45,25;2,4125001;16,9375;24,46875
06/16/1999;1330,41;40,5;29,0625;29,84375;120,6875;8,234375;0,42801297;45,375;26,875;33,390625;14,8046875;17,546875;9,25;23,25;23,03125;2,8875;1,1999987;20,354145;;13,75;28,53125;11;61,5;209,27065;;71,041595;104,921875;54,40625;2,7921875;18,59375;26,875
06/17/1999;1339,9;41,4375;29,34375;29;120,1875;8,71875;0,41406208;44,65625;27,84375;33,375;14,9921875;17,296875;9,234375;22,5625;23;2,9;1,3041652;20,604145;;13,8125;28,625;11,25;61,625;210,87485;;78,54158;111,25;56,5;2,8234375;18,34375;27,1875
06/18/1999;1342,84;42,5;29,84375;27,46875;120,75;8,765625;0,42075852;45,96875;28,78125;33,1875;16,21875;16,65625;10,3203125;22,5;22,375;2,821875;1,3499986;20,541645;;13,5625;28,53125;11,5;62,9375;217,29149;;80,624916;120;57,46875;2,7828126;18,273438;27,25
06/21/1999;1349;44,46875;30,78125;28,40625;124,75;8,53125;0,41517815;46,9375;29,65625;34,125;16,3125;17,5;10,3671875;23,5;23,6875;3,015625;1,4124986;20,249979;;13,875;28,4375;11,65625;65,375;225,31232;;94,58324;119,0625;56,5625;3,0875;19,007813;27,90625
06/22/1999;1335,88;43,25;29,75;27,84375;123,375;8,53125;0,4051335;46,5625;27,53125;33,78125;16,328125;17,171875;10,828125;22,625;23,6875;3;1,3833319;20,166645;;14;27,8125;11,203125;62,6875;218,16649;;92,49991;115;56,65625;2,9375;18,523438;27,25
06/23/1999;1333,06;43;30,9375;28,28125;122,9375;8,78125;0,39006656;46,46875;27,5;34,703125;16,734375;17,34375;10,984375;21,96875;24,625;2,965625;1,4020818;20,062479;;14,375;27,53125;12,078125;65,6875;213,49985;135;97,916565;113,125;58,65625;2,9437501;18,304688;27,5625
06/24/1999;1315,78;42,3125;30,125;27,53125;122,5625;8,921875;0,37778977;45,4375;26,5;33,15625;15,96875;16,453125;10,5859375;19,6875;23,96875;2,85625;1,3583319;19,708313;;14;26,71875;12,515625;64;207,66646;116,8125;104,99989;114,609375;56,875;2,840625;17,765625;26,8125
06/25/1999;1315,31;42,46875;30,65625;27,65625;123,125;8,9375;0,3766737;46,3125;26,9375;33,875;15,84375;16,203125;10,421875;19,65625;23;2,9;1,3791654;20,041645;;13,5;27,375;12,984375;63,6875;209,99985;109,5;105,20822;112,65625;53,375;2,7546875;17;27,3125
06/28/1999;1331,35;43,375;30,96875;28,5;122,5625;9,171875;0,38002193;48,6875;26,96875;34,71875;16,8125;16,59375;10,703125;19,125;23,34375;3;1,427082;20,687479;;13,0625;27,59375;13,015625;65,6875;214,37485;110,625;110,208206;114,375;58,25;2,7671876;17,507813;28,375
06/29/1999;1351,45;44;31,25;29,625;124,625;9,28125;0,4051335;48,6875;26,9375;34,953125;17,125;17,28125;10,9375;19,5;24,15625;3,0843751;1,4999985;21,729143;;13,5625;28,0625;15,0625;66,6875;220,20813;128,25;110,520706;113,125;59,5625;2,9015625;17,59375;28,6875
06/30/1999;1372,71;45,09375;32,21875;29,75;129,25;9,28125;0,41350412;50,25;27,5;36;17,9375;18,46875;10,269531;20,25;25,09375;3,24375;1,5562485;23,374975;;12,625;27,59375;13,96875;67,4375;221,08313;145,875;124,999855;115,78125;65,75;3,128125;18,921875;28,25
07/01/1999;1380,96;45,59375;32,1875;31,4375;131;9,4375;0,40457553;51;28,5625;35,375;17,46875;18,09375;10,65625;21,5625;24,53125;3,446875;1,4666651;23,33331;;13,4375;28,53125;14,40625;68,0625;229,39563;157,5;119,37488;104,53125;66,21875;3,059375;18,707031;29,3125
07/02/1999;1391,22;46;33,53125;31,75;132,25;9,609375;0,41350412;50,875;29,375;35,421875;18,03125;18,03125;10,6328125;21,15625;24,28125;3,4437501;1,485415;23,39581;;13,3125;28;14,5078125;70,6875;229,39563;178,5;119,583206;114,375;68,1875;3,1015625;17,953125;29,9375
07/06/1999;1388,12;44,78125;33,34375;31,9375;131;9,671875;0,42299065;50,1875;28,625;35,5;17,78125;18,625;10,625;22,5;23,8125;3,415625;1,4916651;23,58331;;13,625;28,71875;14,96875;70,0625;226,18729;172,875;118,333206;120,9375;69,375;3,171875;17,59375;30,46875
07/07/1999;1395,86;46,15625;33,125;32,1875;132,8125;9,671875;0,44531205;49,65625;28,9375;36,34375;17,429688;17,625;10,6171875;22,125;24,03125;3,2250001;1,427082;23,812475;;13,25;28,5;14,9140625;71,8125;221,08313;162,75;110,41656;143,90625;67,75;3,046875;17,28125;29,8125
07/08/1999;1394,42;46,28125;33,21875;32,875;134;9,734375;0,48660666;52,90625;29,125;36,875;17,78125;18,234375;10,59375;24,15625;24,09375;3,4625;1,5208318;23,89581;;13,125;30,15625;14,96875;71,5625;228,52063;156;109,79156;135,3125;69,9375;3,134375;16,773438;30,375
07/09/1999;1403,28;46,625;33,53125;33,125;137,375;9,828125;0,4966513;53,34375;29,59375;36,640625;18,59375;18,53125;10,7734375;25,3125;24,125;3,41875;1,4999985;24,395807;;13,25;29,78125;15,84375;71,9375;232,60399;149,625;110,10406;138,75;70;3,1375;16,96875;29,9375
07/12/1999;1399,1;47,09375;32,8125;32,71875;137,8125;9,71875;0,48660666;53,5625;29,25;36,9375;18,429688;18,25;10,984375;25,59375;24,28125;3,3125;1,5083318;24,416641;;13,1875;30,4375;15,390625;73,5625;230,99979;168,9375;112,031136;145;66;2,934375;15,984375;29,25
07/13/1999;1393,56;46,8125;32,625;32,6875;137,875;9,671875;0,47935224;54,65625;29,8125;36,578125;18,046875;18,125;10,9453125;27,09375;23,75;3,346875;1,4916651;24,166641;;13,25;29,46875;15,3125;72,6875;225,16646;171,84375;111,249886;141,5625;62,78125;3,153125;15,625;29
07/14/1999;1398,17;47,46875;32,65625;34;137,25;9,515625;0,4994415;54,21875;31,8125;37,5;18,695313;19,375;11,25;28,3125;24,6875;3,55;1,6624984;23,854141;;13,625;29,75;15,2109375;75;221,3748;190,3125;110,624886;140,9375;64,4375;3,375;15,375;30,125
07/15/1999;1409,62;47,1875;33,28125;33,84375;136,3125;9,75;0,47544596;56,5;32,4375;38,3125;19,121094;19,09375;11,25;27,65625;25;3,478125;1,6458317;23,624975;;16;30,40625;15,5;77,625;232,16649;206,48438;117,29155;136,48438;62,1875;3,4890625;15,875;32,53125
07/16/1999;1418,78;49,71875;33;33,5625;136,25;9,9375;0,47377184;57;32;38,546875;19,78125;19,640625;11,25;26,3125;24,4375;3,575;1,7062483;23,749975;;15,9375;31,34375;15,671875;78,4375;227,49979;187,5;120,833206;131,09375;61,5;3,440625;15,371094;31,75
07/19/1999;1407,65;49,1875;32,46875;33,78125;134,625;9,875;0,48604858;58,125;32,1875;37,484375;19,835938;19,390625;11,46875;26,1875;24;3,43125;1,635415;23,874975;;15,5;30,3125;15,2265625;76,828125;220,79144;181,6875;109,999886;132,03125;57,46875;3,2921875;14,7109375;31,1875
07/20/1999;1377,1;46,65625;31,125;32,46875;128,25;9,375;0,4720978;55,3125;30,03125;35,25;20,367188;18,078125;11,171875;24,6875;22,28125;3,1781251;1,6208317;23,562475;;14,875;28,78125;14,03125;69,9375;211,16646;165;107,499886;126,875;54,25;3,003125;14,1171875;27,3125
07/21/1999;1379,29;47,34375;31,53125;32,78125;129;9,53125;0,4827004;56,28125;31,65625;35;19,578125;18,171875;11,28125;26,21875;23;3,33125;1,5958318;24,999973;;11,6875;29,15625;14,515625;70,125;216,99986;181,5;112,60405;119,6875;58,9375;3,1359375;14,4140625;26,9375
07/22/1999;1360,97;45,53125;30,5625;31,9375;123,875;9,0625;0,46763346;52,625;30,0625;34;18,8125;17,0625;10,671875;25,3125;21,375;3,159375;1,5249984;24,354141;;11;28;14,0234375;68,25;210,43735;168,46875;121,66653;110;54,9375;2,6796875;13,5859375;26,5625
07/23/1999;1356,94;45,125;31,46875;32,09375;124,8125;9,046875;0,47600397;53,875;30,875;34,75;19,335938;17,75;10,828125;25,5625;21,65625;3,2375;1,5770817;24,499975;;10,75;28,3125;14,015625;67,125;208,83315;157,875;115,83321;105;56,1875;2,8640625;13,4765625;25,34375
07/26/1999;1347,76;43,8125;30,53125;31,4375;123;8,75;0,4547986;52,84375;30,40625;33,8125;19,078125;17,34375;10,7109375;26;20,8125;3,134375;1,4937485;24,104141;;10,5;26,6875;13,09375;64,625;205,62485;143,25;115,93738;93,75;52,75;2,6484375;13,046875;23,71875
07/27/1999;1362,84;44,40625;31,46875;33,78125;126,25;9,265625;0,47935224;54,625;30,4375;35,78125;19,296875;18,140625;10,9296875;28,9375;21,84375;3,28125;1,5541652;24,041641;;10,6875;28,28125;13,53125;67,125;215,83313;147;118,12488;105;51,15625;2,525;12,4453125;26,0625
07/28/1999;1365,4;45;31,65625;35,15625;128,375;9,421875;0,4854906;54,96875;31,3125;37,140625;19,96875;18,796875;10,828125;30,875;21,9375;3,359375;1,6083317;23,979141;;10,875;28,375;13,453125;66,875;214,66647;150,9375;116,87488;104,0625;55,375;2,64375;13,1171875;27,125
07/29/1999;1341,03;43,46875;30,875;34,75;125,375;9,515625;0,48102626;53,25;30,5625;35,8125;19,546875;17,953125;10,59375;30,125;21,28125;3,309375;1,5458317;23,499975;;10,5;27,90625;13,921875;65,4375;211,60396;142,5;114,68738;105,46875;52,09375;2,5390625;12,78125;26
07/30/1999;1328,72;42,90625;31,0625;34,5;125,6875;9,515625;0,4972093;52,34375;30,21875;36;19,5;17,984375;10,71875;30,8125;21,5625;3,3875;1,8458315;23,33331;;10,5625;30,09375;13,625;65,0625;212,91647;134,39063;106,66656;104,609375;54,21875;2,5015626;12,2109375;26,03125
08/02/1999;1328,05;42,40625;30,90625;35,65625;122,25;9,53125;0,49776733;52,375;30,84375;35,25;19,0625;17,96875;10,671875;30,625;22;3,4125001;1,8458315;23,58331;;10,5;29,59375;14,453125;66,75;216,70813;126;107,29156;100;53,625;2,3500001;11,40625;25,4375
08/03/1999;1322,18;42,375;30,5625;36,46875;119,375;9,28125;0,49330315;54,25;30,40625;35,3125;17,5;18,4375;10,8515625;30,6875;21,46875;3,5218751;1,8666648;23,249975;;10,125;29,15625;14,078125;65,1875;211,74985;119,25;93,749916;94,0625;49,71875;2,371875;10,546875;25,15625
08/04/1999;1305,33;42,46875;30,25;36,40625;118,5;9,1875;0,48046827;55,125;30,125;35,0625;17,804688;18,21875;10,421875;30,125;22;3,3875;1,8062481;22,791643;;9,8125;28,78125;13,234375;62,9375;211,74985;108;89,99991;89,375;46,09375;2,2109375;9,46875;24,21875
08/05/1999;1313,71;42,875;30,75;35,71875;123,1875;9,28125;0,48883876;57;31,15625;34,90625;17,898438;18,109375;10,9375;30,6875;22,28125;3,45625;1,8083315;23,45831;;9,8125;28,71875;13,59375;64,25;205,33313;121,5;100,83322;97,5;51,6875;2,43125;11,609375;24,0625
08/06/1999;1300,29;42,5625;31,125;35,78125;123,5;9,125;0,4832585;55,5;30;35,625;18,46875;18,671875;10,890625;32,9375;22,3125;3,4375;1,8520817;23,229143;;9,75;28,25;12,78125;63,9375;207,08315;129,60938;97,49989;97,5;47,5625;2,2390625;10,40625;23,28125
08/09/1999;1297,8;41,90625;29,90625;36,71875;122,1875;9,09375;0,48604858;53,84375;28,5;35,375;18,429688;19,46875;10,890625;33,90625;22,875;3,45625;1,8583316;23,39581;;9,8125;27,25;13,4765625;63,625;212,62485;129;92,60407;99,375;46,375;2,1375;9,953125;22,71875
08/10/1999;1281,43;41,46875;29,375;35,875;119,3125;9;0,4944192;53,34375;26,8125;34,625;18,453125;19,234375;10,8359375;32,5625;22,625;3,3875;1,8666648;21,833311;;9,5;27,1875;12,9375;61,625;206,49985;135;91,24991;97,5;50,4375;2,275;11,15625;24,25
08/11/1999;1301,93;42,09375;31,46875;38;123,3125;9,1875;0,5329235;54,6875;29,4375;36,5625;18,71875;19,4375;10,8828125;34,28125;24,5;3,5;1,9416647;21,708311;;9,3125;28,90625;13,1875;63,6875;216,41647;161,8125;88,54157;100,3125;50,96875;2,2734375;10,9609375;25,125
08/12/1999;1298,16;40,875;30,84375;37,96875;121,125;8,875;0,53571373;51,53125;28,375;36,3125;18,875;18,15625;10,75;31,5625;24,125;3,321875;1,8395815;20,458311;;9,875;28,625;13,484375;63,75;204,74985;173,0625;87,91657;106,40625;51,6875;2,29375;11,421875;25,4375
08/13/1999;1327,68;42,34375;31,78125;39,875;123,375;9,65625;0,5362718;53;29,46875;37,578125;20;17,4375;11,1171875;32,03125;24;3,3;1,9854145;21,541645;;10;29,375;13,984375;65,875;216,99986;189,75;87,29157;116,25;55;2,4359376;12,25;27,375
08/16/1999;1330,77;42,15625;31,75;39,28125;127,375;9,828125;0,54017806;55,125;30,4375;37,890625;20,21875;17,625;11,5;30,28125;23,59375;3,371875;1,9249979;21,749977;;10,3125;28,9375;14,15625;66,5625;214,08316;179,0625;91,45824;115;58,71875;2,4578125;13,625;27,1875
08/17/1999;1344,16;42,28125;32,125;39,5;128,5;9,328125;0,5385039;52,25;30;37,6875;21,632813;17,9375;11,9921875;28,875;23,375;3,45;1,8708314;21,958311;;10,25;29,34375;14,078125;66,5;209,27065;172,3125;90,31241;112,03125;58;2,73125;14,71875;27,5625
08/18/1999;1332,84;42,5;31,65625;39,25;123,875;8,859375;0,53682977;51,1875;29,5;36,5;20,8125;16,265625;11,8984375;30;22,40625;3,21875;1,6854149;21,916643;;11,75;28,78125;13,78125;64,1875;206,93735;165,65625;101,666565;111,171875;59,5;2,828125;15,7421875;26,625
08/19/1999;1323,59;41,90625;31,125;38,65625;122,9375;9;0,52455306;51,125;29,625;36,21875;20,59375;16,328125;11,984375;30,9375;22,375;3,15625;1,6708317;21,458311;;11,3125;28,125;14,4375;63,8125;202,12488;159;100,83322;111,5625;54,59375;2,653125;14,21875;26,25
08/20/1999;1336,61;41,6875;32,0625;39,96875;121,75;9,25;0,5284593;52,4375;29,96875;37,09375;21,867188;15,984375;12,375;32,53125;22,9375;3,1468751;1,6624984;21,645811;;11,875;28,5625;14,59375;63,625;204,89563;167,0625;102,49989;113,125;56,75;2,8359375;15,375;25,71875
